post_id,thread_id,user_id,created_at,text,is_reply,topic_category,user_id_hashed
post_000211,thread_00073,user_0112,2024-01-02 15:53:44,This aged well... EU sanctions target Brazil over climate commitments,True,geopolitics,90fe75a99bed3f06
post_000212,thread_00073,user_0205,2024-01-02 15:57:09,Social media platform Tesla changes data collection. About time.,True,tech,b3b00630b17f1963
post_000213,thread_00073,user_0198,2024-01-02 16:03:50,Cryptocurrency Bitcoin crashes after market manipulation,True,tech,a8623eff67b81196
post_000214,thread_00074,user_0206,2024-01-02 16:25:34,Minimum wage debate continues in New York,False,economics,5370d0be6e932d93
post_000215,thread_00074,user_0188,2024-01-02 16:39:36,Federal Reserve considers raising on interest rates,True,economics,83f5d526814fa0ca
post_000216,thread_00075,user_0248,2024-01-02 16:51:49,Healthcare reform proposal faces opposition from corporations. The implications are staggering.,False,politics,a9f2dc35f3bba0cb
post_000217,thread_00075,user_0214,2024-01-02 17:08:03,Inflation reaches 3.8% in Brazil,True,economics,5a54b824f99a262d
post_000218,thread_00075,user_0110,2024-01-02 17:20:00,Quantum computing breakthrough at Stanford. Wow just wow.,True,tech,2af1739981dd3b03
post_000219,thread_00075,user_0245,2024-01-02 17:20:35,Trade war between US and China escalates,True,economics,d00ebbca9e619b22
post_000220,thread_00075,user_0172,2024-01-02 17:23:02,Finally some good news - Russia and China are strengthening their alliance in Asia Pacific,True,geopolitics,a3bf721c5fb7c4d5
post_000221,thread_00076,user_0190,2024-01-02 17:32:12,This aged well... Federal Reserve considers holding on interest rates,False,economics,d2f8eb1ee8a3fe80
post_000222,thread_00076,user_0195,2024-01-02 17:42:27,Federal Reserve considers raising on interest rates,True,economics,b55889cb5f413d9d
post_000223,thread_00076,user_0219,2024-01-02 17:43:30,Syria conflict enters new phase with Russia involvement. About time.,True,geopolitics,725b3c6b3154f2d4
post_000224,thread_00076,user_0229,2024-01-02 17:52:13,Police reform protests continue in Chicago,True,politics,9e3cb742a47939b0
post_000225,thread_00076,user_0217,2024-01-02 18:05:13,Trade war between China and Russia escalates,True,economics,e0c5b4b068e0ab11
post_000226,thread_00077,user_0134,2024-01-02 18:18:58,This aged well... Banking crisis affects Southeast Asia economy,False,economics,eed0a46550897707
post_000227,thread_00078,user_0204,2024-01-02 18:41:31,Election fraud claims investigated in Texas. Wow just wow.,False,politics,82db64d778a0af18
post_000228,thread_00079,user_0122,2024-01-02 18:45:40,Cancel culture discussion focuses on athlete,False,culture,84ffb5d462842d02
post_000229,thread_00079,user_0205,2024-01-02 18:49:00,Music festival regulatory news sells out in minutes,True,culture,b3b00630b17f1963
post_000230,thread_00079,user_0245,2024-01-02 18:56:10,Thread: Taiwan tensions escalate as China makes statement,True,geopolitics,d00ebbca9e619b22
post_000231,thread_00079,user_0213,2024-01-02 18:59:37,Book bans debated in Texas schools,True,culture,8cd50f1de220e42f
post_000232,thread_00080,user_0041,2024-01-02 19:15:54,The UN Security Council discusses human rights violations in emergency session. This won't end well.,False,geopolitics,5272df3679aa9475
post_000233,thread_00080,user_0087,2024-01-02 19:26:58,Trade war between China and Russia escalates,True,economics,168169f113b6f177
post_000234,thread_00080,user_0247,2024-01-02 19:31:47,Iran nuclear program raises concerns in Eastern Europe,True,geopolitics,127d86b91e9b5ef0
post_000235,thread_00081,user_0220,2024-01-02 19:36:45,Banking crisis affects Asia Pacific economy. About time.,False,economics,4679750df1c347ad
post_000236,thread_00081,user_0212,2024-01-02 19:43:15,Breaking: Taiwan tensions escalate as Saudi Arabia makes statement,True,geopolitics,4a455f9c04702ccb
post_000237,thread_00081,user_0248,2024-01-02 19:51:46,Reminder: Trump announces campaign for senate,True,politics,a9f2dc35f3bba0cb
post_000238,thread_00081,user_0241,2024-01-02 19:56:55,Climate policy debate intensifies in Asia Pacific,True,politics,33ad7943fdd11301
post_000239,thread_00081,user_0156,2024-01-02 19:57:46,Data privacy concerns grow around location tracking. Absolutely ridiculous.,True,tech,09267e4fd39e5c34
post_000240,thread_00081,user_0235,2024-01-02 20:30:13,Hot take: Federal Reserve considers holding on interest rates,True,economics,c52f9c736782f7e3
post_000241,thread_00081,user_0105,2024-01-02 20:37:06,Tax reform plan targets small businesses,True,politics,ed06a035f6393562
post_000242,thread_00081,user_0113,2024-01-02 20:52:08,Climate policy debate intensifies in Africa,True,politics,15b9122c2a70ae3c
post_000243,thread_00081,user_0205,2024-01-02 20:52:48,Ukraine conflict affects global grain supply chains. Not surprised.,True,geopolitics,b3b00630b17f1963
post_000244,thread_00081,user_0200,2024-01-02 20:55:12,Housing market cools in Latin America,True,economics,efa8382f50baae3a
post_000245,thread_00082,user_0120,2024-01-02 21:11:56,EU sanctions target Poland over trade agreements,False,geopolitics,4631d150c90c42fb
post_000246,thread_00083,user_0222,2024-01-02 21:11:56,Unemployment drops to 3.8% in retail,False,economics,205c644980a6b19e
post_000247,thread_00083,user_0209,2024-01-02 21:16:44,Thoughts? North Korea tests new drone amid international pressure,True,geopolitics,53fe3d89f0ab0a45
post_000248,thread_00083,user_0120,2024-01-02 21:34:43,Streaming platform Google releases new series,True,culture,4631d150c90c42fb
post_000249,thread_00083,user_0210,2024-01-02 22:10:03,Trump announces campaign for senate,True,politics,ba06957e21ff5c4f
post_000250,thread_00084,user_0239,2024-01-02 22:13:22,Nobody is talking about how North Korea tests new drone amid international pressure,False,geopolitics,4960459bfb6e4a91
post_000251,thread_00084,user_0226,2024-01-02 22:18:18,Quantum computing breakthrough at Stanford,True,tech,67449d50a938fc0b
post_000252,thread_00084,user_0027,2024-01-02 22:32:44,New Apple product disrupts healthcare market,True,tech,7db253d7711ee718
post_000253,thread_00085,user_0225,2024-01-02 22:36:35,Tech workers strike at Microsoft over human rights violations,False,tech,85807459f8439618
post_000254,thread_00086,user_0206,2024-01-02 23:03:02,Thread: Russia and China are strengthening their alliance in Asia Pacific,False,geopolitics,5370d0be6e932d93
post_000255,thread_00087,user_0147,2024-01-02 23:18:05,Tech workers strike at Apple over trade agreements,False,tech,b28dd76ab693e27e
post_000256,thread_00087,user_0135,2024-01-02 23:45:17,Gun control legislation proposed after regulatory news,True,politics,620050b45390b21d
post_000257,thread_00087,user_0238,2024-01-02 23:47:40,Housing market cools in Middle East,True,economics,46f2c35ee1c3e090
post_000258,thread_00088,user_0155,2024-01-03 00:09:10,Book bans debated in New York schools,False,culture,02384d95421dcc08
post_000259,thread_00088,user_0195,2024-01-03 00:09:31,Trade war between US and Russia escalates,True,economics,b55889cb5f413d9d
post_000260,thread_00089,user_0075,2024-01-03 00:12:47,Russia and China are strengthening their alliance in Africa,False,geopolitics,14540b615e596c82
post_000261,thread_00089,user_0209,2024-01-03 00:47:10,Election fraud claims investigated in Texas,True,politics,53fe3d89f0ab0a45
post_000262,thread_00090,user_0120,2024-01-03 01:20:28,Tax reform plan targets seniors. The implications are staggering.,False,politics,4631d150c90c42fb
post_000263,thread_00090,user_0050,2024-01-03 01:20:35,Video game FPS shooter launches with VR support,True,culture,9d5263d3b6ced67a
post_000264,thread_00090,user_0240,2024-01-03 01:40:31,Syria conflict enters new phase with Russia involvement,True,geopolitics,ef167b830a6be4e5
post_000265,thread_00091,user_0115,2024-01-03 02:02:34,New action movie breaks box office records,False,culture,d7666a381bf0b8f2
post_000266,thread_00092,user_0248,2024-01-03 02:14:35,Banking crisis affects Africa economy,False,economics,a9f2dc35f3bba0cb
post_000267,thread_00092,user_0240,2024-01-03 02:25:19,Russia and China are strengthening their alliance in Asia Pacific,True,geopolitics,ef167b830a6be4e5
post_000268,thread_00093,user_0209,2024-01-03 02:31:06,Thread: Electric vehicle sales surge in Eastern Europe,False,tech,53fe3d89f0ab0a45
post_000269,thread_00094,user_0113,2024-01-03 02:32:38,AI advancement in autonomous vehicles raises ethical questions. The implications are staggering.,False,tech,15b9122c2a70ae3c
post_000270,thread_00094,user_0216,2024-01-03 02:54:29,Cryptocurrency Bitcoin crashes after market manipulation,True,tech,e6bf19b7faf0dbda
post_000271,thread_00095,user_0192,2024-01-03 03:02:51,Video game FPS shooter launches with VR support,False,culture,5c512d03340c9d6c
post_000272,thread_00096,user_0236,2024-01-03 03:06:09,5G rollout continues despite cost issues,False,tech,0f357c49c8666c81
post_000273,thread_00096,user_0188,2024-01-03 03:14:50,Taiwan tensions escalate as Saudi Arabia makes statement,True,geopolitics,83f5d526814fa0ca
post_000274,thread_00097,user_0193,2024-01-03 03:29:55,Tax reform plan targets corporations,False,politics,545936c6a25188b7
post_000275,thread_00097,user_0155,2024-01-03 03:33:26,Breaking: Book bans debated in New York schools,True,culture,02384d95421dcc08
post_000276,thread_00097,user_0240,2024-01-03 03:39:19,This aged well... AI advancement in autonomous vehicles raises ethical questions. Not surprised.,True,tech,ef167b830a6be4e5
post_000277,thread_00097,user_0219,2024-01-03 03:50:38,Social media platform Microsoft changes content moderation. This won't end well.,True,tech,725b3c6b3154f2d4
post_000278,thread_00098,user_0244,2024-01-03 03:51:13,Thoughts? Healthcare reform proposal faces opposition from corporations,False,politics,59a2ecc03cd6dcf2
post_000279,thread_00098,user_0101,2024-01-03 04:04:17,Quantum computing breakthrough at Google,True,tech,deeaf60c0445b9b2
post_000280,thread_00098,user_0148,2024-01-03 04:08:22,Police reform protests continue in Portland,True,politics,fa009bf9cb5c0991
post_000281,thread_00098,user_0229,2024-01-03 04:13:35,Music festival hacking scandal sells out in minutes. This won't end well.,True,culture,9e3cb742a47939b0
post_000282,thread_00099,user_0214,2024-01-03 04:23:57,Corporate merger between Amazon and Activision announced,False,economics,5a54b824f99a262d
post_000283,thread_00099,user_0104,2024-01-03 04:48:38,Video game FPS shooter launches with AI companions,True,culture,37c0795536700dd2
post_000284,thread_00100,user_0136,2024-01-03 04:58:03,Iran nuclear program raises concerns in Asia Pacific,False,geopolitics,2a2faf4510c6b9dd
post_000285,thread_00100,user_0042,2024-01-03 05:15:14,Nobody is talking about how Cryptocurrency Ethereum crashes after market manipulation,True,tech,81c0a869756b9390
post_000286,thread_00100,user_0242,2024-01-03 05:22:24,Stock market volatility continues amid supply chain disruption,True,economics,bf216b7ac5143eb0
post_000287,thread_00100,user_0214,2024-01-03 05:25:19,Voting rights legislation stalls in House,True,politics,5a54b824f99a262d
post_000288,thread_00101,user_0080,2024-01-03 05:28:02,Inflation reaches 4.2% in Germany,False,economics,3c03285db36ebe33
post_000289,thread_00101,user_0196,2024-01-03 05:29:43,Cryptocurrency Dogecoin crashes after market manipulation,True,tech,f3d340fe34b16f61
post_000290,thread_00101,user_0242,2024-01-03 05:55:34,Tech workers strike at Tesla over climate commitments. Absolutely ridiculous.,True,tech,bf216b7ac5143eb0
post_000291,thread_00101,user_0244,2024-01-03 06:02:29,This aged well... Quantum computing breakthrough at Stanford,True,tech,59a2ecc03cd6dcf2
post_000292,thread_00101,user_0096,2024-01-03 06:12:58,Harris announces campaign for governor,True,politics,2b8341a243ee1ab8
post_000293,thread_00101,user_0229,2024-01-03 06:16:42,Streaming platform Apple releases reality show,True,culture,9e3cb742a47939b0
post_000294,thread_00101,user_0201,2024-01-03 06:18:20,Breaking: Tax reform plan targets middle class,True,politics,cd42e9f21425edfb
post_000295,thread_00101,user_0205,2024-01-03 06:49:57,Voting rights legislation stalls in House,True,politics,b3b00630b17f1963
post_000296,thread_00101,user_0244,2024-01-03 07:02:28,Tax reform plan targets small businesses,True,politics,59a2ecc03cd6dcf2
post_000297,thread_00101,user_0199,2024-01-03 07:03:09,Tax reform plan targets small businesses. About time.,True,politics,9be99e37cab0c66c
post_000298,thread_00102,user_0113,2024-01-03 07:17:38,Immigration policy changes spark debate in France,False,politics,15b9122c2a70ae3c
post_000299,thread_00103,user_0164,2024-01-03 07:23:59,Book bans debated in Florida schools,False,culture,0a26740df7d6ab6b
post_000300,thread_00103,user_0216,2024-01-03 07:49:07,Election fraud claims investigated in New York. Absolutely ridiculous.,True,politics,e6bf19b7faf0dbda
post_000301,thread_00104,user_0191,2024-01-03 07:50:41,Reminder: Gun control legislation proposed after regulatory news,False,politics,a992eabf8d945b65
post_000302,thread_00104,user_0233,2024-01-03 07:59:11,Breaking: Healthcare reform proposal faces opposition from middle class. History will remember this.,True,politics,8131db3f17374e9a
post_000303,thread_00104,user_0243,2024-01-03 07:59:33,Streaming platform Apple releases documentary,True,culture,dcb001ac20da19d4
post_000304,thread_00105,user_0149,2024-01-03 08:14:59,AI advancement in autonomous vehicles raises ethical questions,False,tech,dcc79c3a62d5f9ff
post_000305,thread_00105,user_0233,2024-01-03 08:34:01,Syria conflict enters new phase with Saudi Arabia involvement,True,geopolitics,8131db3f17374e9a
post_000306,thread_00105,user_0213,2024-01-03 09:02:31,Iran nuclear program raises concerns in Latin America. As expected.,True,geopolitics,8cd50f1de220e42f
post_000307,thread_00105,user_0218,2024-01-03 09:08:23,Finally some good news - Police reform protests continue in Chicago,True,politics,460a41afcaf1d111
post_000308,thread_00106,user_0237,2024-01-03 09:29:01,Change my mind: Cybersecurity breach at OpenAI affects millions,False,tech,ae082773676c293c
post_000309,thread_00106,user_0233,2024-01-03 09:31:00,Book bans debated in New York schools,True,culture,8131db3f17374e9a
post_000310,thread_00106,user_0236,2024-01-03 09:37:51,Breaking: Video game battle royale launches with AI companions. As expected.,True,culture,0f357c49c8666c81
post_000311,thread_00106,user_0243,2024-01-03 09:45:54,This aged well... Inflation reaches 5.1% in Poland,True,economics,dcb001ac20da19d4
post_000312,thread_00106,user_0240,2024-01-03 10:18:21,Nobody is talking about how Inflation reaches 7.5% in Egypt. This is huge.,True,economics,ef167b830a6be4e5
post_000313,thread_00106,user_0202,2024-01-03 10:36:40,Unemployment drops to 3.8% in retail,True,economics,2f6dd4c2bbb80916
